2 8.5
0.000	-0.404182
0.010	-0.404182
0.020	-2.411643
0.030	-2.393187
0.040	-1.747202
0.050	-1.045847
0.060	-0.695170
0.070	-0.381406
0.080	-0.381406
0.090	-0.381406
0.100	-0.381406
0.110	-0.362949
0.120	-0.381406
0.130	-0.381406
0.140	-0.381406
0.150	-0.381406
0.160	-0.381406
0.170	-0.381406
0.180	-0.381406
0.190	-0.381406
0.200	-0.399863
0.210	-0.362949
0.220	-0.362949
0.230	-0.381406
0.240	-0.381406
0.250	-0.381406
0.260	-0.381406
0.270	-0.381406
0.280	-0.381406
0.290	-0.381406
0.300	-0.381406
0.310	-0.381406
0.320	-0.732083
0.330	-0.381406
0.340	-0.381406
0.350	-0.362949
0.360	-0.362949
0.370	-0.732083
0.380	-0.381406
0.390	-0.381406
0.400	-0.362949
0.410	-0.381406
0.420	-0.381406
0.430	-0.362949
0.440	-0.732083
0.450	-0.381406
0.460	-0.362949
0.470	-0.381406
0.480	-0.381406
0.490	-0.732083
0.500	-0.381406
0.510	-0.713627
0.520	-0.381406
0.530	-0.381406
0.540	-0.381406
0.550	-0.381406
0.560	-0.381406
0.570	-0.381406
0.580	-0.399863
0.590	-0.381406
0.600	-0.362949
0.610	-0.381406
0.620	-0.362949
0.630	-0.381406
0.640	-0.381406
0.650	-0.381406
0.660	-0.381406
0.670	-0.381406
0.680	-0.381406
0.690	-0.381406
0.700	-0.381406
0.710	-0.399863
0.720	-0.381406
0.730	-0.381406
0.740	-0.713627
0.750	-0.732083
0.760	-0.381406
0.770	-0.713627
0.780	-0.381406
0.790	-0.713627
0.800	-0.381406
0.810	-0.381406
0.820	-0.381406
0.830	-0.381406
0.840	-0.362949
0.850	-0.381406
0.860	-0.381406
0.870	-0.381406
0.880	-0.713627
0.890	-0.732083
0.900	-0.381406
0.910	-0.381406
0.920	-0.381406
0.930	-0.381406
0.940	-0.381406
0.950	-0.381406
0.960	-0.381406
0.970	-0.713627
0.980	-0.381406
0.990	-0.381406
1.000	-0.732083
1.010	-0.381406
1.020	-0.381406
1.030	-0.732083
1.040	-1.064304
1.050	-1.396525
1.060	-2.079423
1.070	-2.393187
1.080	-2.411643
1.090	-2.079423
1.100	-1.396525
1.110	-0.381406
1.120	0.301492
1.130	0.965934
1.140	0.633713
1.150	0.633713
1.160	-0.381406
1.170	-1.396525
1.180	-2.411643
1.190	-3.094542
1.200	-2.743864
1.210	-2.393187
1.220	-1.728745
1.230	-0.381406
1.240	0.301492
1.250	1.316611
1.260	0.965934
1.270	0.965934
1.280	-0.381406
1.290	-1.747202
1.300	-2.743864
1.310	-3.094542
1.320	-2.762321
1.330	-2.411643
1.340	-1.396525
1.350	-0.049185
1.360	0.965934
1.370	1.298154
1.380	0.965934
1.390	0.283036
1.400	-0.732083
1.410	-2.411643
1.420	-2.743864
1.430	-3.094542
1.440	-2.743864
